index,date_time,mode,flight_id,hex_id,altitude,lat_plane,lng_plane,in_view,dt_tm,time,lat,lon,speed,alt,track,climb
112,20150618-141559,Updating,XXXXX,A7CFE3,34975,33.66948,-84.61894000000001,24.0,2015-06-18 14:15:59,2015-06-18T14:15:59.000Z,34.02682,-84.57493,18.381,304.4,151.44,-0.5
113,20150618-141628,Updating,UAL1528 ,A41E90,35000,33.87141,-84.19716,26.0,2015-06-18 14:16:28,2015-06-18T14:16:28.000Z,34.022565,-84.571971667,20.089,290.3,156.99,-0.4
114,20150618-141654,Updating,XXXXX,AB56A9,4825,33.85991,-84.80229,25.0,2015-06-18 14:16:54,2015-06-18T14:16:54.000Z,34.017616667,-84.57055,21.55,296.8,168.43,0.4
115,20150618-141706,Updating,NKS822  ,A7CFE3,35000,33.67156,-84.53493,25.0,2015-06-18 14:17:06,2015-06-18T14:17:06.000Z,34.015361667,-84.570013333,20.485,301.2,168.51,0.4
116,20150618-141807,Updating,XXXXX,AB56A9,4800,33.85991,-84.80229,24.0,2015-06-18 14:18:07,2015-06-18T14:18:07.000Z,34.005016667,-84.565163333,19.883,324.9,152.27,0.4
117,20150618-141807,Updating,NKS822  ,A7CFE3,35000,33.673559999999995,-84.45522,24.0,2015-06-18 14:18:07,2015-06-18T14:18:07.000Z,34.005016667,-84.565163333,19.883,324.9,152.27,0.4
118,20150618-141910,Updating,XXXXX,AB56A9,4800,33.91891,-84.6551,26.0,2015-06-18 14:19:10,2015-06-18T14:19:10.000Z,33.99407,-84.556721667,24.981,324.3,127.27,0.6
119,20150618-141910,Updating,NKS822  ,A7CFE3,34950,33.67882,-84.21816,25.0,2015-06-18 14:19:10,2015-06-18T14:19:10.000Z,33.99407,-84.556721667,24.981,324.3,127.27,0.6
120,20150618-142015,Updating,N83GT   ,AB56A9,4800,33.947340000000004,-84.58312,31.0,2015-06-18 14:20:15,2015-06-18T14:20:15.000Z,33.986135,-84.543973333,16.534,341.6,140.39,0.3
121,20150618-142015,Updating,NKS822  ,A7CFE3,34975,33.67882,-84.21816,31.0,2015-06-18 14:20:15,2015-06-18T14:20:15.000Z,33.986135,-84.543973333,16.534,341.6,140.39,0.3
122,20150618-142024,Updating,DAL1893 ,AB63D7,8700,33.947990000000004,-84.05972,32.0,2015-06-18 14:20:24,2015-06-18T14:20:24.000Z,33.985078333,-84.54293,16.879,339.7,140.47,-0.1
123,20150618-142024,Updating,N504CS  ,A6490F,4975,33.985659999999996,-84.39574,32.0,2015-06-18 14:20:24,2015-06-18T14:20:24.000Z,33.985078333,-84.54293,16.879,339.7,140.47,-0.1
124,20150618-142042,Updating,1311    ,A19647,35000,34.197559999999996,-84.92992,34.0,2015-06-18 14:20:42,2015-06-18T14:20:42.000Z,33.983251667,-84.541151667,12.81,337.2,140.42,0.0
125,20150618-142117,Updating,N83GT   ,AB56A9,4800,33.970459999999996,-84.52421,30.0,2015-06-18 14:21:17,2015-06-18T14:21:17.000Z,33.980968333,-84.538863333,5.474,340.0,139.62,-0.2
126,20150618-142126,Updating,DAL1893 ,AB63D7,7450,33.83161,-84.11957,30.0,2015-06-18 14:21:26,2015-06-18T14:21:26.000Z,33.980606667,-84.538486667,7.573,340.0,139.9,0.3
127,20150618-142126,Updating,N504CS  ,A6490F,5900,34.0361,-84.39759000000001,30.0,2015-06-18 14:21:26,2015-06-18T14:21:26.000Z,33.980606667,-84.538486667,7.573,340.0,139.9,0.3
128,20150618-142143,Updating,1311    ,A19647,35050,34.07895,-84.826,32.0,2015-06-18 14:21:43,2015-06-18T14:21:43.000Z,33.979355,-84.537223333,11.22,340.8,139.87,-0.1
129,20150618-142219,Updating,N83GT   ,AB56A9,4800,33.99221,-84.46861,39.0,2015-06-18 14:22:19,2015-06-18T14:22:19.000Z,33.97658,-84.53448,10.793,331.4,141.26,-0.3
130,20150618-142219,Updating,NKS822  ,A7CFE3,35000,33.68762,-83.7735,39.0,2015-06-18 14:22:19,2015-06-18T14:22:19.000Z,33.97658,-84.53448,10.793,331.4,141.26,-0.3
131,20150618-142227,Updating,DAL1893 ,AB63D7,5925,33.78822,-84.13994,39.0,2015-06-18 14:22:27,2015-06-18T14:22:27.000Z,33.97597,-84.533891667,10.371,330.4,141.02,0.0
132,20150618-142227,Updating,N504CS  ,A6490F,6525,34.075070000000004,-84.39159000000001,39.0,2015-06-18 14:22:27,2015-06-18T14:22:27.000Z,33.97597,-84.533891667,10.371,330.4,141.02,0.0
133,20150618-142244,Updating,1311    ,A19647,35000,33.93761,-84.70246999999999,37.0,2015-06-18 14:22:44,2015-06-18T14:22:44.000Z,33.974835,-84.532783333,8.895,327.9,141.11,-0.2
134,20150618-142320,Updating,N83GT   ,AB56A9,4700,34.012440000000005,-84.4167,35.0,2015-06-18 14:23:20,2015-06-18T14:23:20.000Z,33.971575,-84.52963,12.486,319.7,141.55,-0.1
135,20150618-142320,Updating,NKS822  ,A7CFE3,34975,33.68953,-83.66192,35.0,2015-06-18 14:23:20,2015-06-18T14:23:20.000Z,33.971575,-84.52963,12.486,319.7,141.55,-0.1
136,20150618-142328,Updating,DAL1893 ,AB63D7,5925,33.78822,-84.13994,33.0,2015-06-18 14:23:28,2015-06-18T14:23:28.000Z,33.970795,-84.52888,14.847,317.8,141.52,-0.3
137,20150618-142328,Updating,N504CS  ,A6490F,7200,34.11845,-84.38447,33.0,2015-06-18 14:23:28,2015-06-18T14:23:28.000Z,33.970795,-84.52888,14.847,317.8,141.52,-0.3
138,20150618-142347,Updating,1311    ,A19647,34975,33.8264,-84.60582,36.0,2015-06-18 14:23:47,2015-06-18T14:23:47.000Z,33.96841,-84.52658,20.367,317.0,141.27,0.3
139,20150618-142423,Updating,N83GT   ,AB56A9,4150,34.025209999999994,-84.38414,37.0,2015-06-18 14:24:23,2015-06-18T14:24:23.000Z,33.96265,-84.52103,25.727,322.7,141.39,-0.9
140,20150618-142423,Updating,NKS822  ,A7CFE3,34975,33.68953,-83.66192,37.0,2015-06-18 14:24:23,2015-06-18T14:24:23.000Z,33.96265,-84.52103,25.727,322.7,141.39,-0.9
141,20150618-142431,Updating,DAL1893 ,AB63D7,5925,33.78822,-84.13994,37.0,2015-06-18 14:24:31,2015-06-18T14:24:31.000Z,33.961135,-84.519573333,27.626,316.7,141.1,-0.4
142,20150618-142431,Updating,N504CS  ,A6490F,7525,34.13823,-84.38161,37.0,2015-06-18 14:24:31,2015-06-18T14:24:31.000Z,33.961135,-84.519573333,27.626,316.7,141.1,-0.4
143,20150618-142448,Updating,50500255,A9C934,27000,33.55348,-84.30566,34.0,2015-06-18 14:24:48,2015-06-18T14:24:48.000Z,33.957556667,-84.516953333,26.936,326.6,162.21,0.8
144,20150618-142448,Updating,1311    ,A19647,34975,33.72382,-84.51687,34.0,2015-06-18 14:24:48,2015-06-18T14:24:48.000Z,33.957556667,-84.516953333,26.936,326.6,162.21,0.8
145,20150618-142525,Updating,N83GT   ,AB56A9,3500,34.03542,-84.30404,36.0,2015-06-18 14:25:25,2015-06-18T14:25:25.000Z,33.948795,-84.515866667,24.657,332.2,155.43,-0.4
146,20150618-142525,Updating,NKS822  ,A7CFE3,34975,33.68953,-83.66192,36.0,2015-06-18 14:25:25,2015-06-18T14:25:25.000Z,33.948795,-84.515866667,24.657,332.2,155.43,-0.4
147,20150618-142533,Updating,N504CS  ,A6490F,7800,34.195409999999995,-84.37294,36.0,2015-06-18 14:25:33,2015-06-18T14:25:33.000Z,33.947333333,-84.514678333,25.028,329.4,137.26,-0.4
148,20150618-142552,Updating,50500255,A9C934,27000,33.633390000000006,-84.18119,35.0,2015-06-18 14:25:52,2015-06-18T14:25:52.000Z,33.944615,-84.510445,26.093,322.8,126.74,-0.3
149,20150618-142552,Updating,1311    ,A19647,35000,33.616440000000004,-84.4356,35.0,2015-06-18 14:25:52,2015-06-18T14:25:52.000Z,33.944615,-84.510445,26.093,322.8,126.74,-0.3
150,20150618-142627,Updating,N83GT   ,AB56A9,3400,34.03542,-84.30404,34.0,2015-06-18 14:26:27,2015-06-18T14:26:27.000Z,33.939178333,-84.501705,30.301,300.7,126.83,-0.8
151,20150618-142627,Updating,NKS822  ,A7CFE3,34975,33.68953,-83.66192,34.0,2015-06-18 14:26:27,2015-06-18T14:26:27.000Z,33.939178333,-84.501705,30.301,300.7,126.83,-0.8
152,20150618-142638,Updating,N504CS  ,A6490F,7800,34.195409999999995,-84.37294,32.0,2015-06-18 14:26:38,2015-06-18T14:26:38.000Z,33.937428333,-84.498895,28.937,294.8,126.86,0.1
153,20150618-142657,Updating,50500255,A9C934,27000,33.71178,-84.05874,31.0,2015-06-18 14:26:57,2015-06-18T14:26:57.000Z,33.934376667,-84.494051667,28.979,290.0,129.45,-0.3
154,20150618-142657,Updating,1311    ,A19647,35025,33.616440000000004,-84.4356,31.0,2015-06-18 14:26:57,2015-06-18T14:26:57.000Z,33.934376667,-84.494051667,28.979,290.0,129.45,-0.3
155,20150618-142728,Updating,N83GT   ,AB56A9,3400,34.03542,-84.30404,31.0,2015-06-18 14:27:28,2015-06-18T14:27:28.000Z,33.928956667,-84.48901,15.006,285.8,154.34,0.0
156,20150618-142741,Updating,N504CS  ,A6490F,7800,34.195409999999995,-84.37294,32.0,2015-06-18 14:27:41,2015-06-18T14:27:41.000Z,33.927411667,-84.488153333,11.868,288.1,155.07,0.3
157,20150618-142801,Updating,50500255,A9C934,27000,33.78603,-83.94227,32.0,2015-06-18 14:28:01,2015-06-18T14:28:01.000Z,33.92575,-84.487258333,13.015,293.5,155.32,0.3
158,20150618-142801,Updating,1311    ,A19647,35975,33.433640000000004,-84.35314,32.0,2015-06-18 14:28:01,2015-06-18T14:28:01.000Z,33.92575,-84.487258333,13.015,293.5,155.32,0.3
159,20150618-142831,Updating,N83GT   ,AB56A9,3400,34.03542,-84.30404,27.0,2015-06-18 14:28:31,2015-06-18T14:28:31.000Z,33.921683333,-84.484976667,16.339,288.0,155.96,-0.3
160,20150618-142856,Updating,XXXXX,AA56B3,36000,33.58879,-83.96793000000001,24.0,2015-06-18 14:28:56,2015-06-18T14:28:56.000Z,33.91913,-84.483508333,10.423,283.4,153.26,0.0
161,20150618-142906,Updating,50500255,A9C934,27000,33.79335,-83.93078,27.0,2015-06-18 14:29:06,2015-06-18T14:29:06.000Z,33.918111667,-84.482928333,12.419,284.3,155.18,0.3
162,20150618-142906,Updating,1311    ,A19647,36000,33.30482,-84.29947,27.0,2015-06-18 14:29:06,2015-06-18T14:29:06.000Z,33.918111667,-84.482928333,12.419,284.3,155.18,0.3
163,20150618-142958,Updating,UAL1063 ,AA56B3,36000,33.58365,-83.97714,27.0,2015-06-18 14:29:58,2015-06-18T14:29:58.000Z,33.912551667,-84.479781667,15.413,288.9,154.86,-0.3
164,20150618-143012,Updating,50500255,A9C934,27000,33.79335,-83.93078,29.0,2015-06-18 14:30:12,2015-06-18T14:30:12.000Z,33.910638333,-84.478708333,16.709,288.3,155.2,0.3
165,20150618-143012,Updating,1311    ,A19647,36000,33.30482,-84.29947,29.0,2015-06-18 14:30:12,2015-06-18T14:30:12.000Z,33.910638333,-84.478708333,16.709,288.3,155.2,0.3
166,20150618-143100,Updating,UAL1063 ,AA56B3,36000,33.4489,-84.2157,32.0,2015-06-18 14:31:00,2015-06-18T14:31:00.000Z,33.904631667,-84.475445,19.132,296.0,155.96,-0.2
167,20150618-143113,Updating,50500255,A9C934,27000,33.79335,-83.93078,34.0,2015-06-18 14:31:13,2015-06-18T14:31:13.000Z,33.902453333,-84.474111667,21.828,291.1,149.52,-0.4
168,20150618-143113,Updating,1311    ,A19647,36000,33.30482,-84.29947,34.0,2015-06-18 14:31:13,2015-06-18T14:31:13.000Z,33.902453333,-84.474111667,21.828,291.1,149.52,-0.4
169,20150618-143152,Updating,XXXXX,AC52EE,33000,33.60297,-84.39501,30.0,2015-06-18 14:31:52,2015-06-18T14:31:52.000Z,33.896353333,-84.466896667,25.933,282.5,128.86,0.3
170,20150618-143201,Updating,UAL1063 ,AA56B3,36000,33.4489,-84.2157,29.0,2015-06-18 14:32:01,2015-06-18T14:32:01.000Z,33.89503,-84.464971667,25.702,282.6,132.83,-0.5
171,20150618-143220,Updating,50500255,A9C934,27000,33.79335,-83.93078,28.0,2015-06-18 14:32:20,2015-06-18T14:32:20.000Z,33.891226667,-84.461736667,27.873,272.4,147.27,-0.5
172,20150618-143255,Updating,ASH5122 ,AC52EE,33000,33.72118,-84.1971,30.0,2015-06-18 14:32:55,2015-06-18T14:32:55.000Z,33.884136667,-84.456333333,27.291,286.8,140.8,-0.8
173,20150618-143303,Updating,UAL1063 ,AA56B3,36000,33.4489,-84.2157,30.0,2015-06-18 14:33:03,2015-06-18T14:33:03.000Z,33.882596667,-84.454811667,27.687,278.4,140.96,-1.0
174,20150618-143321,Updating,50500255,A9C934,27000,33.79335,-83.93078,30.0,2015-06-18 14:33:21,2015-06-18T14:33:21.000Z,33.878901667,-84.451385,29.107,260.2,142.26,-0.9
175,20150618-143403,Updating,ASH5122 ,AC52EE,33000,33.7885,-84.08425,31.0,2015-06-18 14:34:03,2015-06-18T14:34:03.000Z,33.87016,-84.44342,27.96,261.8,156.8,1.1
176,20150618-143411,Updating,UAL1063 ,AA56B3,36000,33.4489,-84.2157,30.0,2015-06-18 14:34:11,2015-06-18T14:34:11.000Z,33.868333333,-84.442438333,27.523,271.2,153.2,1.1
177,20150618-143434,Updating,XXXXX,A7A616,4825,33.6757,-84.60983,29.0,2015-06-18 14:34:34,2015-06-18T14:34:34.000Z,33.863671667,-84.438648333,26.797,282.8,143.63,-0.4
178,20150618-143505,Updating,ASH5122 ,AC52EE,33000,33.7885,-84.08425,29.0,2015-06-18 14:35:05,2015-06-18T14:35:05.000Z,33.857443333,-84.433365,27.291,250.4,151.41,-0.8
179,20150618-143514,Updating,UAL1063 ,AA56B3,36000,33.4489,-84.2157,29.0,2015-06-18 14:35:14,2015-06-18T14:35:14.000Z,33.855373333,-84.432355,27.677,244.3,163.86,-0.8
180,20150618-143537,Updating,XXXXX,A7A616,4825,33.6757,-84.60983,30.0,2015-06-18 14:35:37,2015-06-18T14:35:37.000Z,33.850493333,-84.431381667,17.29,249.4,183.17,-0.2
181,20150618-143610,Updating,ASH5122 ,AC52EE,33000,33.7885,-84.08425,24.0,2015-06-18 14:36:10,2015-06-18T14:36:10.000Z,33.848910000000004,-84.431523333,0.0,241.0,183.25,0.0
182,20150618-143624,Updating,UAL1063 ,AA56B3,36000,33.4489,-84.2157,24.0,2015-06-18 14:36:24,2015-06-18T14:36:24.000Z,33.848911667,-84.431523333,0.01,241.0,183.25,0.0
183,20150618-143712,Updating,ASH5122 ,AC52EE,33000,33.7885,-84.08425,18.0,2015-06-18 14:37:12,2015-06-18T14:37:12.000Z,33.848910000000004,-84.431523333,0.0,241.0,183.25,0.0
184,20150618-144722,Updating,XXXXX,A50549,30000,33.4991,-84.40538000000001,14.0,2015-06-18 14:47:22,2015-06-18T14:47:22.000Z,33.847218333,-84.429975,0.0,241.9,316.16,0.0
185,20150618-144722,Updating,4405    ,A4C8DC,36000,33.42375,-84.38795999999999,14.0,2015-06-18 14:47:22,2015-06-18T14:47:22.000Z,33.847218333,-84.429975,0.0,241.9,316.16,0.0
186,20150618-144823,Updating,XXXXX,A50549,30000,33.70628,-84.47231,14.0,2015-06-18 14:48:23,2015-06-18T14:48:23.000Z,33.846928333,-84.429805,5.227,243.7,88.05,0.2
187,20150618-144823,Updating,4405    ,A4C8DC,36000,33.62334,-84.4343,14.0,2015-06-18 14:48:23,2015-06-18T14:48:23.000Z,33.846928333,-84.429805,5.227,243.7,88.05,0.2
188,20150618-144906,Updating,XXXXX,A923EF,35000,34.01651,-84.77154,15.0,2015-06-18 14:49:06,2015-06-18T14:49:06.000Z,33.847378333,-84.42922,9.661,244.1,325.0,0.0
189,20150618-144925,Updating,4370    ,A50549,30000,33.82869,-84.52875,16.0,2015-06-18 14:49:25,2015-06-18T14:49:25.000Z,33.848775,-84.429986667,6.729,247.0,341.69,0.3
190,20150618-144925,Updating,4405    ,A4C8DC,36000,33.7543,-84.46581,16.0,2015-06-18 14:49:25,2015-06-18T14:49:25.000Z,33.848775,-84.429986667,6.729,247.0,341.69,0.3
191,20150618-145007,Updating,XXXXX,A923EF,35000,34.00408,-84.76066999999999,17.0,2015-06-18 14:50:07,2015-06-18T14:50:07.000Z,33.848523333,-84.431465,8.349,244.6,167.15,-0.4
192,20150618-145028,Updating,4370    ,A50549,30000,33.94324,-84.58254000000001,18.0,2015-06-18 14:50:28,2015-06-18T14:50:28.000Z,33.845558333,-84.430291667,22.023,246.1,165.21,0.4
193,20150618-145028,Updating,4405    ,A4C8DC,36000,33.8715,-84.49419,18.0,2015-06-18 14:50:28,2015-06-18T14:50:28.000Z,33.845558333,-84.430291667,22.023,246.1,165.21,0.4
194,20150618-145108,Updating,UAL1112 ,A923EF,35000,33.807959999999994,-84.59124,17.0,2015-06-18 14:51:08,2015-06-18T14:51:08.000Z,33.837166667,-84.429413333,25.686,281.4,159.06,0.1
195,20150618-145135,Updating,4370    ,A50549,30000,34.0626,-84.65149,19.0,2015-06-18 14:51:35,2015-06-18T14:51:35.000Z,33.8309,-84.426303333,28.901,265.4,158.2,-0.9
196,20150618-145135,Updating,4405    ,A4C8DC,36000,33.96524,-84.51693,19.0,2015-06-18 14:51:35,2015-06-18T14:51:35.000Z,33.8309,-84.426303333,28.901,265.4,158.2,-0.9
197,20150618-145210,Updating,UAL1112 ,A923EF,35000,33.700509999999994,-84.49956999999999,22.0,2015-06-18 14:52:10,2015-06-18T14:52:10.000Z,33.822276667,-84.423386667,29.02,251.5,169.95,0.4
198,20150618-145240,Updating,4370    ,A50549,30000,34.06651,-84.65378,23.0,2015-06-18 14:52:40,2015-06-18T14:52:40.000Z,33.814763333,-84.421448333,28.464,261.6,162.19,0.2
199,20150618-145240,Updating,4405    ,A4C8DC,36000,33.96524,-84.51693,23.0,2015-06-18 14:52:40,2015-06-18T14:52:40.000Z,33.814763333,-84.421448333,28.464,261.6,162.19,0.2
200,20150618-145312,Updating,UAL1112 ,A923EF,35000,33.61067,-84.42260999999999,25.0,2015-06-18 14:53:12,2015-06-18T14:53:12.000Z,33.80757,-84.417075,27.188,272.0,138.58,0.1
201,20150618-145345,Updating,4370    ,A50549,30000,34.25826,-84.77034,25.0,2015-06-18 14:53:45,2015-06-18T14:53:45.000Z,33.803125,-84.409108333,26.782,270.7,114.69,-0.4
202,20150618-145345,Updating,4405    ,A4C8DC,36000,33.96524,-84.51693,25.0,2015-06-18 14:53:45,2015-06-18T14:53:45.000Z,33.803125,-84.409108333,26.782,270.7,114.69,-0.4
203,20150618-145413,Updating,UAL1112 ,A923EF,35000,33.48033,-84.31506999999999,24.0,2015-06-18 14:54:13,2015-06-18T14:54:13.000Z,33.801253333,-84.401336667,27.482,261.7,101.51,-1.3
204,20150618-145447,Updating,4370    ,A50549,29600,34.368990000000004,-84.83828000000001,20.0,2015-06-18 14:54:47,2015-06-18T14:54:47.000Z,33.796093333,-84.39474,25.882,259.2,151.35,0.3
205,20150618-145447,Updating,4405    ,A4C8DC,36000,34.382259999999995,-84.61844,20.0,2015-06-18 14:54:47,2015-06-18T14:54:47.000Z,33.796093333,-84.39474,25.882,259.2,151.35,0.3
206,20150618-145514,Updating,UAL1112 ,A923EF,35000,33.386540000000004,-84.27189,24.0,2015-06-18 14:55:14,2015-06-18T14:55:14.000Z,33.791073333,-84.39215,15.577,267.7,165.9,0.3
207,20150618-145548,Updating,4370    ,A50549,28500,34.368990000000004,-84.83828000000001,28.0,2015-06-18 14:55:48,2015-06-18T14:55:48.000Z,33.789053333,-84.391586667,7.526,271.3,174.17,0.0
208,20150618-145548,Updating,4405    ,A4C8DC,36000,34.39165,-84.62074,28.0,2015-06-18 14:55:48,2015-06-18T14:55:48.000Z,33.789053333,-84.391586667,7.526,271.3,174.17,0.0
209,20150618-145621,Updating,UAL1112 ,A923EF,35000,33.386540000000004,-84.27189,30.0,2015-06-18 14:56:21,2015-06-18T14:56:21.000Z,33.786813333,-84.39144,2.536,270.4,165.82,0.1
210,20150618-145649,Updating,4370    ,A50549,28500,34.368990000000004,-84.83828000000001,30.0,2015-06-18 14:56:49,2015-06-18T14:56:49.000Z,33.78508,-84.391428333,9.245,279.4,178.13,0.1
211,20150618-145649,Updating,4405    ,A4C8DC,36000,34.39165,-84.62074,30.0,2015-06-18 14:56:49,2015-06-18T14:56:49.000Z,33.78508,-84.391428333,9.245,279.4,178.13,0.1
212,20150618-145659,Updating,N300FP  ,A31FDD,43000,33.66151,-84.45246,32.0,2015-06-18 14:56:59,2015-06-18T14:56:59.000Z,33.78419,-84.391366667,11.714,283.6,175.77,0.4
213,20150618-145723,Updating,UAL1112 ,A923EF,35000,33.386540000000004,-84.27189,31.0,2015-06-18 14:57:23,2015-06-18T14:57:23.000Z,33.781126667,-84.391225,16.467,283.0,180.55,0.0
214,20150618-145753,Updating,4370    ,A50549,28500,34.368990000000004,-84.83828000000001,32.0,2015-06-18 14:57:53,2015-06-18T14:57:53.000Z,33.776915,-84.391021667,16.22,290.5,171.16,-0.2
215,20150618-145753,Updating,4405    ,A4C8DC,36000,34.39165,-84.62074,32.0,2015-06-18 14:57:53,2015-06-18T14:57:53.000Z,33.776915,-84.391021667,16.22,290.5,171.16,-0.2
216,20150618-145801,Updating,N300FP  ,A31FDD,43000,33.76578,-84.47954,32.0,2015-06-18 14:58:01,2015-06-18T14:58:01.000Z,33.77594,-84.39081,11.071,292.4,170.07,0.5
217,20150618-145908,Updating,N300FP  ,A31FDD,43000,33.84435,-84.5,26.0,2015-06-18 14:59:08,2015-06-18T14:59:08.000Z,33.768441667,-84.390361667,9.682,294.0,157.89,0.0
218,20150618-145908,Updating,4405    ,A4C8DC,36000,34.39165,-84.62074,26.0,2015-06-18 14:59:08,2015-06-18T14:59:08.000Z,33.768441667,-84.390361667,9.682,294.0,157.89,0.0
219,20150618-145908,Updating,XXXXX,A50CB7,7300,33.75563,-84.58099,24.0,2015-06-18 14:59:08,2015-06-18T14:59:08.000Z,33.768441667,-84.390361667,9.682,294.0,157.89,0.0
220,20150618-145915,Updating,AMX405  ,0D075F,38000,33.98383,-84.1157,23.0,2015-06-18 14:59:15,2015-06-18T14:59:15.000Z,33.768018333,-84.390066667,7.748,294.7,145.09,0.1
221,20150618-150010,Updating,N300FP  ,A31FDD,43000,33.94386,-84.52589,27.0,2015-06-18 15:00:10,2015-06-18T15:00:10.000Z,33.765491667,-84.385956667,9.61,302.8,123.67,0.3
222,20150618-150010,Updating,XXXXX,A50CB7,10300,33.887370000000004,-84.57948,27.0,2015-06-18 15:00:10,2015-06-18T15:00:10.000Z,33.765491667,-84.385956667,9.61,302.8,123.67,0.3
223,20150618-150017,Updating,AMX405  ,0D075F,38000,33.88293,-84.29356,27.0,2015-06-18 15:00:17,2015-06-18T15:00:17.000Z,33.765075,-84.385345,11.621,302.3,130.06,-0.8
224,20150618-150112,Updating,N300FP  ,A31FDD,43000,33.94386,-84.52589,27.0,2015-06-18 15:01:12,2015-06-18T15:01:12.000Z,33.756125,-84.378603333,24.724,310.8,177.37,0.3
225,20150618-150112,Updating,XXXXX,A50CB7,11500,33.943940000000005,-84.58168,27.0,2015-06-18 15:01:12,2015-06-18T15:01:12.000Z,33.756125,-84.378603333,24.724,310.8,177.37,0.3
226,20150618-150120,Updating,AMX405  ,0D075F,38000,33.80004,-84.40498000000001,28.0,2015-06-18 15:01:20,2015-06-18T15:01:20.000Z,33.754303333,-84.378718333,25.748,312.3,188.74,0.2
